dataset_index,EVENT,split,source_data_path,is_overfit_selected,is_overfit_train,is_overfit_dev,is_overfit_test,Latitude,Longitude,DEPTH,Magnitude,Origin_Time(JST),n_station_rows
0,20240418010100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,True,False,False,33.202,132.343,38.0,3.2,2024/04/18 01:01:00,6
0,20240419232700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,True,False,False,34.932,129.695,15.0,4.1,2024/04/19 23:27:00,6
0,20240507150800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,True,False,False,43.567,146.552,50.0,4.0,2024/05/07 15:08:00,24
0,20240509043400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,True,False,False,33.068,131.52,96.0,4.0,2024/05/09 04:34:00,123
0,20240531015800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,True,False,False,34.922,137.863,36.0,4.1,2024/05/31 01:58:00,106
0,20240625173100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,True,False,False,33.55,141.245,44.0,5.5,2024/06/25 17:31:00,141
0,20240718200700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,True,False,False,33.567,140.242,100.0,5.7,2024/07/18 20:07:00,342
0,20240721132700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,True,False,False,42.705,145.522,28.0,5.4,2024/07/21 13:27:00,98
0,20240722100700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,True,False,False,36.778,140.743,89.0,4.8,2024/07/22 10:07:00,303
0,20240808164300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,True,False,False,31.737,131.722,31.0,7.1,2024/08/08 16:43:00,489
0,20240820172400,dev,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,False,True,False,43.962,147.427,95.0,4.8,2024/08/20 17:24:00,43
0,20240822060500,dev,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,False,True,False,42.73,144.963,80.0,3.7,2024/08/22 06:05:00,26
0,20240906150200,dev,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,False,True,False,31.975,130.877,0.0,3.0,2024/09/06 15:02:00,9
0,20240924220900,dev,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,False,True,False,44.928,141.843,14.0,3.7,2024/09/24 22:09:00,21
0,20241015151400,test,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,False,False,True,37.483,140.783,76.0,3.7,2024/10/15 15:14:00,67
0,20241102165300,test,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,False,False,True,31.377,129.625,11.0,4.2,2024/11/02 16:53:00,22
0,20241113184000,test,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,False,False,True,36.882,140.553,7.0,3.9,2024/11/13 18:40:00,56
0,20241118201700,test,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,False,False,True,40.983,141.987,58.0,3.5,2024/11/18 20:17:00,20
0,20241120154000,test,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,False,False,True,41.035,141.06,10.0,5.1,2024/11/20 15:40:00,177
0,20241120205100,test,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,False,False,True,41.04,141.063,10.0,3.3,2024/11/20 20:51:00,3
0,20241126133100,test,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_2024.hdf5,True,False,False,True,38.727,142.252,43.0,5.4,2024/11/26 13:31:00,306
